49, 47, 25, 33
29, 23, 49, 18
42, 40, 10, 33
18, 34, 6, 37
7, 16, 15, 49
22, 11, 25, 4
32, 13, 37, 5
8, 24, 22, 9
21, 30, 2, 12
41, 36, 34, 27
27, 46, 32, 15
4, 17, 26, 13
25, 20, 5, 14
38, 25, 40, 48
14, 41, 28, 27
27, 2, 44, 8
14, 11, 20, 7
16, 5, 17, 3
22, 25, 13, 38
0, 3, 43, 32
44, 27, 8, 32
32, 42, 10, 35
32, 20, 19, 0
19, 49, 25, 34
25, 23, 30, 8
46, 0, 47, 26
49, 22, 23, 28
14, 35, 16, 47
19, 31, 45, 24
27, 48, 44, 7
33, 20, 19, 38
22, 35, 11, 29
27, 35, 42, 4
19, 2, 23, 24
11, 30, 28, 36
27, 41, 11, 22
10, 44, 27, 18
26, 3, 18, 33
22, 42, 32, 4
21, 18, 40, 32
32, 25, 0, 40
42, 47, 3, 48
24, 3, 14, 26
28, 24, 20, 34
43, 9, 2, 23
2, 33, 6, 28
3, 6, 28, 1
32, 34, 3, 22
18, 37, 36, 45
5, 26, 9, 4
11, 1, 24, 29
36, 26, 16, 35
13, 12, 34, 10
10, 27, 7, 6
35, 42, 28, 23
19, 35, 34, 2
49, 16, 26, 7
42, 25, 14, 2
36, 7, 4, 34
17, 16, 3, 21
3, 36, 34, 40
45, 5, 32, 3
49, 32, 13, 14
41, 30, 25, 48
7, 17, 2, 39
38, 36, 32, 39
48, 11, 46, 36
45, 12, 4, 37
6, 4, 0, 23
23, 10, 28, 20
28, 5, 27, 47
29, 49, 45, 46
11, 37, 4, 18
13, 0, 6, 27
20, 26, 23, 1
2, 39, 6, 22
22, 28, 36, 40
15, 27, 25, 19
39, 26, 11, 44
47, 32, 18, 1
42, 0, 24, 44
3, 14, 40, 45
6, 42, 36, 13
41, 6, 38, 26
25, 1, 8, 4
9, 37, 46, 6
21, 22, 31, 0
7, 44, 11, 49
7, 15, 3, 46
22, 29, 30, 45
10, 41, 1, 7
33, 17, 34, 18
21, 2, 26, 32
8, 47, 33, 16
39, 37, 5, 2
18, 34, 31, 1
0, 7, 45, 4
1, 0, 24, 42
49, 6, 1, 23
18, 33, 24, 42
24, 8, 17, 38
17, 15, 21, 46
3, 17, 16, 19
10, 6, 49, 42
46, 3, 34, 11
28, 32, 30, 14
5, 30, 44, 4
19, 27, 46, 40
35, 4, 29, 8
36, 37, 25, 2
46, 13, 19, 30
17, 4, 20, 9
4, 3, 24, 27
28, 48, 44, 36
5, 0, 18, 27
40, 31, 23, 8
0, 35, 17, 11
17, 13, 24, 43
24, 27, 48, 46
28, 48, 41, 19
45, 15, 20, 18
25, 28, 36, 38
1, 16, 20, 4
48, 24, 18, 35
49, 0, 45, 33
17, 40, 15, 45
26, 21, 15, 46
34, 0, 22, 40
28, 9, 40, 27
22, 12, 35, 42
46, 8, 37, 34
0, 16, 14, 44
6, 34, 1, 22
44, 43, 48, 15
15, 42, 19, 47
2, 6, 7, 43
38, 6, 22, 2
32, 46, 13, 3
49, 16, 11, 6
9, 24, 10, 14
2, 9, 24, 8
49, 45, 27, 44
5, 30, 21, 3
40, 37, 18, 2
1, 13, 14, 24
49, 48, 24, 1
13, 25, 28, 5
39, 38, 13, 33
38, 46, 16, 49
13, 38, 11, 15
39, 4, 9, 24
43, 34, 46, 30
32, 1, 34, 2
0, 41, 11, 5
45, 49, 46, 2
12, 34, 22, 39
41, 5, 39, 47
21, 20, 36, 27
22, 35, 33, 24
6, 33, 47, 17
31, 18, 16, 19
44, 40, 16, 0
21, 36, 0, 6
24, 37, 4, 14
3, 34, 49, 45
14, 1, 48, 27
45, 21, 35, 5
41, 47, 20, 14
30, 23, 7, 8
47, 21, 6, 43
21, 31, 25, 6
22, 35, 43, 40
31, 20, 36, 44
15, 23, 40, 3
46, 24, 10, 26
35, 25, 40, 7
29, 35, 45, 25
37, 35, 5, 24
20, 5, 24, 47
6, 25, 31, 7
41, 46, 33, 30
26, 9, 42, 43
5, 42, 41, 35
39, 19, 48, 4
15, 47, 34, 49
8, 23, 43, 24
38, 15, 17, 47
9, 18, 42, 14
45, 32, 2, 9
31, 48, 21, 20
13, 34, 19, 7
46, 38, 49, 25
21, 20, 4, 36
24, 27, 9, 32
32, 30, 42, 15
34, 38, 10, 42
35, 42, 9, 22
5, 6, 17, 23
26, 36, 43, 4
49, 7, 14, 8
44, 41, 2, 37
33, 23, 18, 26
15, 22, 45, 7
30, 16, 24, 46
29, 27, 33, 41
19, 29, 9, 48
40, 31, 26, 39
1, 0, 6, 38
6, 11, 46, 47
48, 47, 18, 13
34, 44, 7, 0
25, 37, 24, 2
2, 26, 22, 4
15, 6, 25, 8
9, 15, 5, 17
0, 14, 25, 18
45, 24, 5, 15
28, 23, 1, 6
18, 2, 3, 32
27, 31, 0, 12
49, 37, 38, 30
6, 9, 28, 38
48, 13, 28, 29
24, 46, 26, 2
22, 12, 38, 45
13, 10, 6, 19
16, 22, 48, 39
16, 27, 5, 0
3, 46, 5, 43
28, 3, 48, 16
27, 9, 34, 38
49, 17, 31, 25
25, 42, 39, 21
30, 37, 46, 47
36, 15, 47, 32
49, 46, 47, 9
0, 25, 30, 33
44, 41, 43, 3
1, 36, 21, 14
11, 47, 40, 15
33, 20, 3, 17
0, 40, 10, 25
47, 29, 30, 32
39, 32, 40, 34
28, 3, 20, 8
34, 17, 6, 26
10, 0, 36, 44
16, 26, 43, 41
21, 36, 4, 31
21, 39, 13, 43
26, 43, 23, 14
49, 2, 15, 36
43, 30, 44, 35
31, 47, 30, 42
44, 30, 12, 29
35, 48, 2, 6
27, 48, 23, 37
20, 9, 5, 37
6, 38, 20, 39
44, 35, 10, 46
48, 12, 38, 37
42, 11, 26, 24
45, 14, 44, 37
18, 1, 14, 8
9, 13, 49, 4
9, 15, 11, 17
14, 31, 21, 25
30, 49, 46, 8
33, 42, 23, 36
36, 16, 30, 43
15, 16, 28, 14
25, 37, 30, 3
9, 0, 3, 33
5, 0, 23, 14
18, 14, 30, 48
11, 8, 28, 41
40, 12, 25, 33
31, 14, 0, 10
23, 8, 29, 32
1, 41, 49, 10
7, 44, 25, 15
6, 15, 20, 3
17, 35, 20, 13
45, 28, 38, 5
7, 21, 27, 31
45, 14, 32, 35
40, 18, 2, 36
2, 22, 38, 5
6, 33, 12, 31
17, 43, 12, 29
8, 32, 26, 9
19, 25, 34, 45
39, 15, 41, 2
23, 3, 49, 37
47, 3, 38, 40
16, 45, 7, 28
2, 34, 45, 46
8, 9, 3, 25
43, 10, 12, 36
26, 19, 12, 9
46, 38, 35, 15
21, 19, 33, 29
16, 26, 9, 2
22, 15, 34, 7
12, 16, 13, 29
37, 4, 11, 31
26, 33, 4, 8
19, 44, 7, 23
7, 36, 0, 41
2, 31, 35, 44
44, 34, 17, 2
25, 27, 19, 3
48, 6, 4, 3
13, 17, 27, 19
13, 43, 32, 0
21, 14, 39, 17
4, 7, 24, 43
12, 24, 42, 13
37, 4, 9, 32
24, 44, 4, 30
39, 41, 0, 42
29, 2, 13, 18
31, 37, 10, 32
6, 31, 36, 5
27, 42, 4, 7
19, 2, 21, 0
11, 5, 19, 1
38, 16, 45, 47
17, 3, 19, 31
36, 27, 19, 12
2, 38, 28, 37
40, 23, 4, 15
22, 42, 17, 11
49, 47, 12, 5
9, 44, 12, 19
31, 1, 19, 20
44, 15, 7, 42
29, 19, 8, 33
46, 39, 44, 18
1, 2, 26, 44
23, 22, 10, 8
20, 30, 28, 10
47, 45, 10, 37
9, 1, 48, 15
6, 49, 23, 30
48, 8, 9, 0
37, 36, 6, 26
26, 9, 16, 20
46, 4, 0, 45
28, 13, 15, 14
35, 4, 48, 36
40, 18, 11, 33
17, 13, 0, 2
37, 45, 40, 10
43, 23, 12, 39
40, 18, 27, 23
42, 25, 35, 16
25, 29, 30, 40
6, 5, 1, 12
28, 25, 15, 20
18, 43, 39, 12
10, 5, 4
13, 40, 0
49, 14, 40
29, 1, 38
32, 15, 2
34, 35, 17
24, 19, 22
30, 49, 23
1, 2, 12
24, 39, 2
22, 29, 25
18, 31, 35
35, 41, 48
32, 4, 43
35, 0, 33
10, 37, 45
14, 29, 39
40, 16, 37
7, 38, 25
33, 29, 47
8, 14, 4
34, 42, 18
43, 36, 20
21, 7, 29
4, 26, 0
47, 30, 37
18, 35, 23
48, 34, 46
48, 9, 4
12, 4, 31
35, 11, 45
40, 42, 24
17, 28, 10
35, 30, 37
3, 28, 30
33, 27, 23
35, 41, 45
29, 30, 48
36, 29, 21
35, 22, 9
1, 28, 2
19, 1, 13
35, 21, 45
9, 11, 6
33, 10, 17
3, 20, 48
11, 21, 18
12, 1, 16
47, 18, 42
43, 34, 1
38, 1, 40
49, 15, 42
5, 4, 38
12, 9, 20
40, 16, 39
7, 18, 46
25, 35, 41
38, 9, 31
36, 28, 39
28, 38, 20
4, 30, 38
19, 3, 10
19, 38, 34
34, 25, 43
2, 5, 26
3, 46, 24
38, 16, 48
38, 28, 41
40, 48, 37
14, 36, 12
48, 27, 13
2, 38, 20
49, 35, 44
25, 17, 45
37, 36, 17
40, 20, 39
18, 43, 41
1, 36, 39
49, 47, 4
29, 31, 39
32, 0, 4
19, 46, 8
19, 29, 25
26, 28, 17
40, 47, 35
44, 14, 40
39, 6, 42
47, 44, 17
1, 23, 35
34, 7, 10
1, 20, 18
41, 1, 40
33, 41, 40
34, 25, 21
17, 7, 15
4, 44, 40
0, 41, 37
19, 26, 27
42, 22, 37
32, 11, 40
24, 28, 40
27, 0, 38
38, 2, 39
34, 31, 0
28, 44, 26
46, 43, 14
41, 1, 15
46, 8, 33
9, 39, 36
4, 23, 8
39, 36, 10
11, 48, 39
2, 46, 22
24, 28, 21
28, 6, 45
5, 18, 34
13, 45, 42
17, 47, 39
15, 29, 13
1, 14, 37
28, 40, 15
1, 3, 28
27, 30, 0
5, 11, 6
30, 4, 34
20, 21, 0
4, 21, 49
9, 24, 36
22, 11, 7
27, 4, 13
19, 43, 25
35, 29, 43
22, 6, 27
38, 18, 31
21, 31, 3
39, 11, 27
9, 12, 20
42, 26, 12
8, 31, 43
1, 0, 39
43, 39, 31
15, 30, 42
20, 2, 44
19, 34, 45
42, 39, 28
30, 11, 31
3, 35, 15
18, 0, 12
41, 9, 37
25, 26, 20
4, 10, 32
2, 49, 0
6, 14, 48
25, 20, 48
21, 26, 25
27, 2, 7
45, 37, 17
17, 43, 33
20, 46, 38
29, 25, 5
18, 41, 19
4, 26, 44
46, 18, 39
31, 32, 49
32, 1, 25
42, 12, 18
31, 27, 0
14, 10, 2
11, 3, 21
33, 46, 44
33, 23, 8
41, 46, 48
22, 47, 36
13, 47, 43
6, 13, 31
4, 48, 2
13, 7, 31
30, 34, 17
34, 4, 10
37, 27, 1
38, 29, 21
35, 37, 20
14, 22, 0
36, 25, 16
3, 35, 30
5, 43, 29
28, 21, 24
13, 38, 21
31, 34, 44
19, 12, 28
35, 27, 30
21, 26, 37
20, 4, 29
40, 26, 47
45, 14, 33
42, 46, 0
14, 37, 29
2, 45, 21
14, 27, 31
4, 49, 22
20, 37, 29
5, 33, 34
37, 43, 44
1, 4, 34
35, 13, 48
24, 43, 19
41, 25, 23
14, 9, 12
45, 1, 11
34, 28, 5
31, 13, 34
21, 3, 39
48, 13, 2
25, 11, 21
17, 41, 1
37, 9, 49
31, 34, 16
35, 11, 6
1, 12, 42
16, 38, 20
34, 5, 45
25, 41, 29
9, 38, 47
49, 24, 29
4, 5, 39
22, 13, 16
10, 44, 18
48, 43, 20
14, 17, 34
14, 46, 19
14, 8, 5
6, 35, 48
5, 21, 41
0, 44, 6
36, 20, 38
19, 7, 22
27, 45, 36
2, 19, 48
47, 33, 38
25, 14, 0
16, 23, 34
2, 43, 0
2, 36, 37
44, 4, 0
16, 30, 11
35, 30, 9
36, 15, 8
23, 19, 17
21, 1, 49
21, 47, 17
26, 36, 12
30, 46, 28
35, 29, 18
35, 40, 27
3, 37, 0
3, 8, 13
39, 48, 41
6, 41, 2
40, 1, 3
45, 32, 48
47, 19, 9
29, 35, 15
32, 0, 36
43, 29, 1
16, 12, 0
39, 31, 43
30, 28, 13
20, 3, 28
14, 25, 39
27, 32, 19
12, 4, 32
6, 10, 34
5, 43, 3
46, 24, 48
18, 35, 33
36, 22, 43
8, 3, 48
5, 42, 8
20, 28, 4
36, 41, 49
30, 21, 31
43, 32, 20
23, 14, 16
44, 8, 39
43, 18, 48
28, 32, 25
32, 42, 43
40, 41, 39
35, 17, 33
28, 45, 15
24, 26, 34
8, 25, 2
15, 2, 21
33, 34, 6
48, 19, 22
28, 33, 24
17, 20, 46
11, 31, 0
40, 23, 44
38, 26, 39
13, 33, 23
40, 43, 20
40, 35, 49
34, 39, 48
1, 33, 3
13, 3, 48
23, 20, 31
37, 6, 48
15, 7, 16
47, 36, 37
25, 2, 37
40, 44, 22
23, 45, 3
29, 33, 34
37, 27, 3
9, 5, 22
28, 38, 36
22, 21, 7
43, 21, 17
36, 4, 28
20, 37, 8
14, 8, 18
16, 22, 40
7, 22, 47
1, 12, 4
7, 38, 15
20, 28, 10
27, 15, 8
29, 3, 36
40, 8, 6
49, 14, 39
41, 47, 22
32, 15, 30
34, 25, 49
13, 28, 34
30, 37, 9
32, 27, 44
33, 16, 13
7, 13, 37
8, 40, 0
23, 47, 27
23, 17, 5
42, 43, 47
22, 23, 34
20, 1, 34
13, 1, 40
3, 21, 10
11, 38, 8
3, 23, 1
41, 11, 3
18, 30, 26
49, 2, 19
39, 42, 3
14, 39, 7
3, 47, 7
2, 33, 8
49, 48, 1
42, 32, 17
41, 46, 4
45, 40, 0
34, 18, 40
3, 35, 10
36, 37, 35
6, 39, 13
40, 5, 39
42, 41, 7
5, 7, 2
36, 45, 16
39, 42, 25
46, 8, 15
46, 21, 27
31, 9, 35
34, 28, 48
30, 43, 35
49, 10, 16
34, 3, 42
6, 34, 47
45, 30, 32
5, 12, 19
16, 28, 49
36, 47, 9
39, 5, 22
15, 31, 48
33, 23, 13
1, 16, 30
35, 42, 44
3, 46, 0
39, 40, 49
15, 0, 21
40, 39, 32
43, 38, 0
27, 23, 33
44, 1, 18
2, 30, 1
3, 5, 36
17, 3, 20
0, 18, 26
14, 22, 37
16, 2, 33
33, 29, 23
0, 32
16, 11
2, 17
18, 34
44, 15
37, 33
44, 16
37, 9
40, 49
42, 33
0, 48
13, 15
0, 14
22, 46
6, 21
38, 32
28, 9
15, 21
19, 26
39, 8
43, 22
27, 15
38, 40
9, 21
49, 3
18, 6
23, 42
10, 4
7, 45
28, 12
33, 30
27, 8
43, 2
31, 42
2, 42
11, 39
6, 24
32, 42
24, 12
2, 46
22, 23
10, 34
24, 28
3, 42
41, 28
17, 2
44, 24
48, 7
40, 30
14, 1
18, 32
22, 25
37, 18
44, 24
48, 46
27, 21
34, 43
23, 0
18, 34
2, 36
38, 17
34, 17
24, 28
0, 7
12, 28
15, 1
29, 21
30, 3
30, 18
4, 10
41, 40
22, 2
41, 1
5, 15
21, 13
15, 48
6, 47
6, 20
5, 40
37, 11
4, 3
11, 16
42, 35
19, 27
22, 42
9, 21
33, 45
1, 7
22, 37
49, 40
14, 46
32, 21
31, 5
3, 15
4, 34
47, 18
37, 36
0, 21
35, 38
21, 23
14, 46
14, 8
23, 28
34, 4
28, 35
46, 43
40, 30
34, 42
17, 47
35, 14
5, 3
6, 33
8, 19
13, 2
46, 45
9, 40
18, 11
33, 31
40, 49
11, 33
31, 5
36, 33
30, 28
36, 27
22, 17
8, 40
43, 5
5, 19
23, 40
43, 9
46, 49
35, 20
3, 48
10, 5
2, 43
15, 49
37, 12
7, 18
22, 8
19, 41
10, 19
39, 3
8, 11
23, 29
2, 49
25, 3
35, 34
14, 1
48, 33
32, 42
32, 33
26, 42
48, 5
44, 21
46, 39
19, 1
12, 17
9, 17
6, 46
36, 30
